,under15,15_17,18_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85up,Male,Female,never_mar,married,mar_apart,widowed,divorced,lt_hs,some_hs,hs_grad,some_col,assoc_dec,ba_deg,grad_deg,not_in_labor_force,employed,unemployed,below_pov_level,at_above_pov_level,Overdose,No_overdose,Insured,Uninsured,Veteran,Not_veteran,FIPS
"Brazoria County, Texas",0.222695544,0.044291086,0.082683849,0.066296797,0.074203599,0.076251628,0.070084944,0.069014319,0.065946514,0.063135772,0.052457775,0.03985322,0.030144153,0.020053729,0.012550883,0.010336187,0.505820638,0.494179362,0.438300673,0.406416402,0.041579214,0.038474685,0.075229026,0.259853841,0.098183893,0.191336699,0.191158732,0.059548191,0.130178334,0.06974031,0.495973152,0.479490055,0.024536792,0.10269803,0.89730197,NA,NA,0.835448688,0.164551312,0.053398456,0.946601544,48039
"Brazos County, Texas",0.174161584,0.031907953,0.267969324,0.089487347,0.070339837,0.056429722,0.051352005,0.046128298,0.044599964,0.043518726,0.037847924,0.029594923,0.021396669,0.015347205,0.010242115,0.009676404,0.506740635,0.493259365,0.585570707,0.28756849,0.037222904,0.027135903,0.062501996,0.210161821,0.076307181,0.143645098,0.276313568,0.04584088,0.145022879,0.102708572,0.471566154,0.506476028,0.021957818,0.293636202,0.706363798,NA,NA,0.831933502,0.168066498,0.038107969,0.961892031,48041
"Brewster County, Texas",0.165256076,0.028103299,0.076171875,0.063585069,0.062282986,0.063259549,0.069444444,0.059895833,0.05078125,0.068142361,0.077473958,0.087022569,0.044813368,0.04437934,0.022786458,0.016601563,0.494574653,0.505425347,0.416449653,0.388237847,0.023980035,0.042860243,0.128472222,0.213216146,0.10015191,0.17719184,0.184136285,0.027886285,0.193684896,0.103732639,0.50531684,0.472222222,0.022460938,0.147786458,0.852213542,NA,NA,0.803059896,0.196940104,0.083550347,0.916449653,48043
"Briscoe County, Texas",0.144243208,0.043984476,0.102846054,0.051746442,0.045278137,0.056274256,0.040103493,0.076972833,0.062095731,0.076326003,0.064683053,0.040750323,0.076972833,0.049805951,0.046571798,0.021345408,0.537516171,0.462483829,0.3538163,0.446313066,0.032341527,0.080206986,0.087322122,0.187580854,0.096377749,0.279430789,0.21927555,0.040750323,0.133247089,0.043337646,0.514877102,0.458602846,0.026520052,0.164941785,0.835058215,NA,NA,0.730918499,0.269081501,0.051746442,0.948253558,48045
"Brooks County, Texas",0.208635097,0.048328691,0.166016713,0.050417827,0.065320334,0.063370474,0.048189415,0.057660167,0.04637883,0.042061281,0.048607242,0.057938719,0.032451253,0.035933148,0.021448468,0.00724234,0.518662953,0.481337047,0.563788301,0.220194986,0.08356546,0.052089136,0.080362117,0.306685237,0.165320334,0.217130919,0.198328691,0.010724234,0.066713092,0.035097493,0.591086351,0.348050139,0.06086351,0.336350975,0.663649025,NA,NA,0.821727019,0.178272981,0.035236769,0.964763231,48047
"Brown County, Texas",0.183300735,0.044615954,0.092218639,0.056695036,0.060051805,0.048792092,0.062430618,0.058598086,0.066078131,0.074033938,0.061928424,0.054554105,0.054580536,0.03755881,0.023470952,0.021092139,0.496220331,0.503779669,0.384046096,0.403155892,0.046519004,0.064175081,0.102103928,0.225855051,0.109293228,0.275070043,0.197890786,0.053919755,0.102183221,0.035787916,0.545699635,0.435269863,0.019030502,0.145186869,0.854813131,NA,NA,0.822091241,0.177908759,0.078368663,0.921631337,48049
"Burleson County, Texas",0.182108268,0.041818284,0.082125063,0.057437161,0.053742373,0.051167217,0.060796059,0.055533785,0.062139618,0.071712478,0.078318312,0.055533785,0.0621956,0.040810614,0.02188882,0.022672563,0.502547165,0.497452835,0.394838493,0.413088507,0.051447125,0.0621956,0.078430275,0.228349101,0.135195656,0.309130605,0.156636623,0.043217825,0.091082125,0.036388065,0.535296423,0.436208923,0.028494654,0.111123551,0.888876449,NA,NA,0.795443095,0.204556905,0.069697139,0.930302861,48051
"Burnet County, Texas",0.174142077,0.041245902,0.082644809,0.048808743,0.047978142,0.06684153,0.04863388,0.052393443,0.067191257,0.075737705,0.077136612,0.069901639,0.059715847,0.038032787,0.028721311,0.020874317,0.494907104,0.505092896,0.358338798,0.438557377,0.036786885,0.063562842,0.102754098,0.211868852,0.102010929,0.255103825,0.192546448,0.057027322,0.124786885,0.056655738,0.518404372,0.460196721,0.021398907,0.10336612,0.89663388,NA,NA,0.769617486,0.230382514,0.083868852,0.916131148,48053
"Caldwell County, Texas",0.196275452,0.047438468,0.116325693,0.064853506,0.068404145,0.057969614,0.065674742,0.061206251,0.062196565,0.068452453,0.05685853,0.044588295,0.036255163,0.024081544,0.011907925,0.017511654,0.504649646,0.495350354,0.464409072,0.328711867,0.057655612,0.054515591,0.094707857,0.26108065,0.1477259,0.295379339,0.160503369,0.036641627,0.067607063,0.031062052,0.531339823,0.455906862,0.012753315,0.190840801,0.809159199,NA,NA,0.784884423,0.215115577,0.051472187,0.948527813,48055
"Calhoun County, Texas",0.207456321,0.042280002,0.086485991,0.063786857,0.064382996,0.058054753,0.057963039,0.065896272,0.059384601,0.07548035,0.050580089,0.057275187,0.037923603,0.029394231,0.018342734,0.025312973,0.507268308,0.492731692,0.437428349,0.360113725,0.047415967,0.052001651,0.103040308,0.271931031,0.128674279,0.26615307,0.178107947,0.05346907,0.069289678,0.032374925,0.509377723,0.456092081,0.034530197,0.131746687,0.868253313,NA,NA,0.808410144,0.191589856,0.053744211,0.946255789,48057
"Callahan County, Texas",0.192447349,0.041466957,0.066230937,0.052868555,0.05751634,0.049382716,0.057661583,0.060348584,0.072185911,0.075163399,0.074945534,0.058750908,0.054901961,0.038634713,0.028685548,0.018809005,0.49114016,0.50885984,0.381554103,0.412055192,0.03761801,0.063689179,0.105083515,0.218954248,0.10399419,0.295787945,0.201016703,0.044662309,0.10130719,0.034277415,0.560203341,0.424836601,0.014960058,0.1486565,0.8513435,NA,NA,0.811183733,0.188816267,0.087000726,0.912999274,48059
"Cameron County, Texas",0.256889152,0.053880261,0.107056313,0.063281565,0.058556017,0.060571429,0.063411974,0.058721992,0.052765857,0.052090101,0.044308239,0.041493776,0.03023118,0.024443391,0.01712626,0.015172496,0.485567279,0.514432721,0.507649081,0.328151749,0.059008892,0.047710729,0.057479549,0.372528749,0.150458803,0.192490812,0.133794902,0.046643746,0.073697688,0.030385299,0.5815246,0.390103142,0.028372258,0.278914049,0.721085951,NA,NA,0.698347362,0.301652638,0.031819798,0.968180202,48061
"Camp County, Texas",0.220323109,0.044954343,0.083430891,0.055100289,0.05416374,0.06001717,0.042847108,0.062904862,0.069460704,0.065168189,0.062046359,0.060641536,0.04354952,0.033949895,0.021306486,0.0201358,0.48544447,0.51455553,0.417154453,0.381019277,0.051510185,0.072114259,0.078201826,0.269413877,0.106610474,0.273706392,0.178568641,0.045968938,0.090298915,0.035432764,0.552173574,0.417856864,0.029969562,0.191055959,0.808944041,NA,NA,0.793725123,0.206274877,0.056349021,0.943650979,48063
"Carson County, Texas",0.208057029,0.047413793,0.076094164,0.055702918,0.061007958,0.047248011,0.06979443,0.056863395,0.065649867,0.071452255,0.065484085,0.056863395,0.041942971,0.036969496,0.018733422,0.020722812,0.467506631,0.532493369,0.379144562,0.446286472,0.024867374,0.060013263,0.089688329,0.220822281,0.090351459,0.221816976,0.181863395,0.078912467,0.129310345,0.076923077,0.497844828,0.493202918,0.008952255,0.06316313,0.93683687,NA,NA,0.847811671,0.152188329,0.071452255,0.928547745,48065
"Cass County, Texas",0.186193373,0.040216705,0.070994117,0.053145877,0.051749925,0.044038954,0.066108286,0.062784591,0.067736896,0.07139296,0.070462326,0.061355403,0.060059162,0.038156014,0.029913252,0.025692159,0.488317213,0.511682787,0.356433011,0.428756606,0.033502842,0.06976435,0.111543191,0.211453452,0.131385648,0.327782763,0.156911623,0.055339515,0.079934856,0.037192143,0.567554093,0.399341908,0.033103998,0.164256988,0.835743012,NA,NA,0.831654868,0.168345132,0.080067803,0.919932197,48067
"Castro County, Texas",0.249518428,0.043148838,0.101579556,0.051367664,0.049441377,0.049184538,0.074483113,0.051881341,0.05804546,0.061255939,0.062283293,0.051881341,0.03518685,0.023885964,0.017721844,0.019134455,0.50147682,0.49852318,0.468986773,0.343007577,0.0274817,0.045717221,0.114806729,0.366123026,0.123410813,0.226916656,0.163220753,0.028765892,0.057403365,0.034159497,0.531783742,0.457300629,0.010915629,0.129318094,0.870681906,NA,NA,0.709901117,0.290098883,0.029279569,0.970720431,48069
"Chambers County, Texas",0.227936067,0.052193984,0.085451206,0.061079122,0.070113174,0.065298322,0.070932195,0.064479301,0.075995235,0.063287998,0.053832026,0.043035838,0.027226248,0.019532413,0.010274993,0.009331877,0.505733148,0.494266852,0.438896059,0.433535193,0.031321354,0.037277872,0.058969522,0.26538767,0.106423111,0.218877196,0.207981733,0.060930209,0.09696714,0.04343294,0.512682418,0.456641517,0.030676065,0.135783778,0.864216222,NA,NA,0.849399384,0.150600616,0.049290182,0.950709818,48071
"Cherokee County, Texas",0.211606266,0.043157428,0.093636206,0.0606516,0.05602759,0.062443404,0.055661522,0.063445273,0.061903936,0.056374391,0.066027012,0.059476331,0.038225151,0.030460667,0.020885113,0.020018111,0.512629328,0.487370672,0.434040422,0.374544824,0.044429031,0.056335857,0.090649866,0.275764407,0.137082635,0.236749321,0.185345741,0.049765909,0.078145772,0.037146215,0.569986321,0.405371558,0.024642121,0.17417105,0.82582895,NA,NA,0.775677706,0.224322294,0.056682658,0.943317342,48073
"Childress County, Texas",0.157486853,0.029061722,0.127318018,0.143094381,0.107805148,0.081096042,0.040409632,0.033628564,0.049543316,0.043730971,0.054663714,0.034320509,0.02601716,0.026570717,0.026432328,0.018820924,0.61569333,0.38430667,0.478964849,0.326321616,0.042070302,0.07168558,0.080957653,0.196927761,0.13354553,0.332549128,0.174647108,0.041655134,0.096318849,0.02435649,0.566011625,0.388596734,0.045391641,0.17589261,0.82410739,NA,NA,0.782452256,0.217547744,0.046360365,0.953639635,48075
"Clay County, Texas",0.168094734,0.039183595,0.0712429,0.048811014,0.045922788,0.04688553,0.064214884,0.059497449,0.069702513,0.077019351,0.086935593,0.067199384,0.061808029,0.039664966,0.029748724,0.024068547,0.500144411,0.499855589,0.319630307,0.469914316,0.04871474,0.065370174,0.096370463,0.197554636,0.090305189,0.307788582,0.203234813,0.06344469,0.100317705,0.037354385,0.537787619,0.429382882,0.032829498,0.125541542,0.874458458,NA,NA,0.813998267,0.186001733,0.078656012,0.921343988,48077
"Cochran County, Texas",0.230716253,0.051997245,0.074035813,0.074724518,0.079201102,0.058195592,0.060950413,0.050964187,0.044421488,0.070592287,0.05268595,0.050275482,0.026170799,0.03684573,0.027892562,0.010330579,0.513429752,0.486570248,0.469008264,0.365358127,0.028236915,0.066115702,0.071280992,0.372933884,0.14738292,0.225550964,0.159779614,0.041322314,0.036501377,0.016528926,0.543732782,0.425275482,0.030991736,0.2434573,0.7565427,NA,NA,0.730371901,0.269628099,0.02892562,0.97107438,48079
"Coke County, Texas",0.15480916,0.052519084,0.039389313,0.037862595,0.026870229,0.060763359,0.069312977,0.053129771,0.088854962,0.077862595,0.066259542,0.077862595,0.072366412,0.05648855,0.036335878,0.029312977,0.490381679,0.509618321,0.286717557,0.507175573,0.028091603,0.080305344,0.097709924,0.207633588,0.128244275,0.269618321,0.203053435,0.054961832,0.087938931,0.048549618,0.548396947,0.438167939,0.013435115,0.165496183,0.834503817,NA,NA,0.82778626,0.17221374,0.062290076,0.937709924,48081
"Coleman County, Texas",0.185913479,0.032058158,0.050172804,0.062805387,0.055058992,0.049219402,0.048742701,0.049219402,0.068168276,0.08556787,0.073531164,0.068883327,0.064593016,0.057561673,0.031581456,0.016922894,0.502919795,0.497080205,0.322726731,0.44666905,0.054701466,0.076987248,0.098915505,0.236801335,0.129186033,0.265165058,0.204385651,0.045882493,0.080562507,0.038016923,0.577761888,0.408175426,0.014062686,0.192468121,0.807531879,NA,NA,0.759385055,0.240614945,0.075437969,0.924562031,48083
"Collin County, Texas",0.218196643,0.047588288,0.081141526,0.058725049,0.069143856,0.077936147,0.082947001,0.080230847,0.071898131,0.059994705,0.048380367,0.038908244,0.027498279,0.017676709,0.010703659,0.00903055,0.491605866,0.508394134,0.429964526,0.441250596,0.028987134,0.029063377,0.070734368,0.241549214,0.076306454,0.121446498,0.157458569,0.052160745,0.227731244,0.123347276,0.441745116,0.535952772,0.022302113,0.076605072,0.923394928,NA,NA,0.875050564,0.124949436,0.044782125,0.955217875,48085
"Collingsworth County, Texas",0.207276368,0.035046729,0.089118825,0.051068091,0.056074766,0.071428571,0.056408545,0.047730307,0.069425901,0.07777036,0.057743658,0.056408545,0.048064085,0.021028037,0.020360481,0.035046729,0.499332443,0.500667557,0.404873164,0.414886515,0.05941255,0.058744993,0.062082777,0.282042724,0.142189586,0.252336449,0.155540721,0.042389853,0.094793057,0.03070761,0.505006676,0.448264352,0.046728972,0.142857143,0.857142857,NA,NA,0.700600801,0.299399199,0.066088117,0.933911883,48087
"Colorado County, Texas",0.19712682,0.03567691,0.08524403,0.048710874,0.04899629,0.058319855,0.047902198,0.051850442,0.064218438,0.060888593,0.088764152,0.062125392,0.055227857,0.038578632,0.025925221,0.030444296,0.501284369,0.498715631,0.42564932,0.399866806,0.028351251,0.060936162,0.085196461,0.262106365,0.113357435,0.27870802,0.151793359,0.061031301,0.096565503,0.036438017,0.514270764,0.467319951,0.018409286,0.101512701,0.898487299,NA,NA,0.783988203,0.216011797,0.058700409,0.941299591,48089
"Comal County, Texas",0.187428292,0.041592337,0.07615269,0.053376463,0.057551241,0.057906541,0.061999896,0.067973382,0.070897207,0.069934936,0.07778115,0.060008734,0.049223891,0.02916423,0.01881611,0.020192898,0.494407722,0.505592278,0.386337224,0.453178087,0.032739439,0.042858095,0.084887155,0.212647209,0.079217155,0.212210486,0.188338749,0.055027129,0.167420446,0.085138826,0.506436116,0.475554602,0.018009282,0.079779714,0.920220286,NA,NA,0.84606616,0.15393384,0.093199701,0.906800299,48091
"Comanche County, Texas",0.183104854,0.040904039,0.076472768,0.048907003,0.045794739,0.044164505,0.062393479,0.053797703,0.068173398,0.062022971,0.072619489,0.080177844,0.05513153,0.045572434,0.035050019,0.025713227,0.499296036,0.500703964,0.347462023,0.450092627,0.041274546,0.06780289,0.093367914,0.268469804,0.090403853,0.275954057,0.179547981,0.043497592,0.103593924,0.03853279,0.544349759,0.443275287,0.012374954,0.149685069,0.850314931,NA,NA,0.750055576,0.249944424,0.064097814,0.935902186,48093
"Concho County, Texas",0.104417671,0.023387668,0.16583983,0.061422159,0.057169856,0.072761635,0.066146941,0.071816678,0.080085046,0.061658398,0.056933617,0.068036853,0.03307347,0.034254666,0.018899126,0.024096386,0.661941885,0.338058115,0.447200567,0.261044177,0.140089771,0.061894637,0.089770848,0.275927238,0.167729742,0.302858493,0.144814552,0.018899126,0.063075833,0.026695015,0.625561068,0.370895346,0.003543586,0.060240964,0.939759036,NA,NA,0.790219702,0.209780298,0.049137727,0.950862273,48095
"Cooke County, Texas",0.19569887,0.044477016,0.086755452,0.06244472,0.059311112,0.047004119,0.059791261,0.06075156,0.063885168,0.066740795,0.075130778,0.054989765,0.048899447,0.03012307,0.024310733,0.019686134,0.496828486,0.503171514,0.385130525,0.436228551,0.029036416,0.052033055,0.097571454,0.231785904,0.113214223,0.240731849,0.210608779,0.060195598,0.099542594,0.043921053,0.475499735,0.497586616,0.026913649,0.115033737,0.884966263,NA,NA,0.796517652,0.203482348,0.062368907,0.937631093,48097
"Coryell County, Texas",0.202270888,0.033957209,0.136929791,0.099165661,0.092148722,0.081404449,0.062873894,0.060022019,0.051784743,0.0483227,0.038095743,0.032338935,0.023690459,0.015877648,0.010253485,0.010863654,0.499144438,0.500855562,0.456631604,0.332833703,0.066680816,0.041120057,0.102733821,0.235286315,0.086153152,0.244319463,0.25636366,0.074732388,0.075740493,0.027404529,0.539720649,0.427515951,0.0327634,0.124567245,0.875432755,NA,NA,0.848519015,0.151480985,0.13824298,0.86175702,48099
"Cottle County, Texas",0.284041898,0.052988293,0.026494147,0.080098583,0.030807147,0.030807147,0.017868145,0.076401725,0.064695009,0.071472582,0.048675293,0.06900801,0.059765866,0.044978435,0.017868145,0.024029575,0.487985213,0.512014787,0.430683919,0.365988909,0.049291436,0.088108441,0.065927295,0.33887862,0.143561306,0.213801602,0.176833025,0.029574861,0.064695009,0.032655576,0.56685151,0.3974122,0.035736291,0.176833025,0.823166975,NA,NA,0.749229821,0.250770179,0.03758472,0.96241528,48101
"Crane County, Texas",0.25521802,0.056003306,0.092374458,0.064062823,0.067989254,0.062202934,0.056416615,0.068402563,0.049183716,0.065509403,0.042570779,0.029138252,0.039057657,0.023765241,0.016738996,0.011365985,0.518908865,0.481091135,0.454639388,0.390369911,0.044843976,0.060136392,0.050010333,0.330233519,0.146104567,0.223599917,0.172143005,0.05373011,0.053936764,0.020252118,0.553626782,0.439346973,0.007026245,0.077082042,0.922917958,NA,NA,0.800165323,0.199834677,0.03533788,0.96466212,48103
"Crockett County, Texas",0.229287091,0.041563446,0.068813653,0.068813653,0.076520782,0.05670245,0.043490228,0.058629232,0.082576383,0.030828516,0.094412331,0.042664465,0.049821085,0.031929535,0.012936967,0.011010184,0.487475915,0.512524085,0.428296174,0.440682631,0.040462428,0.051197358,0.039361409,0.254060006,0.161849711,0.267547481,0.174236168,0.049270575,0.069639416,0.023396642,0.506468483,0.493531517,0,0.168455822,0.831544178,NA,NA,0.784750895,0.215249105,0.044040738,0.955959262,48105
"Crosby County, Texas",0.226411875,0.045043508,0.088210203,0.054768811,0.05493943,0.056475004,0.067224023,0.044190411,0.054768811,0.066712165,0.060740488,0.052038901,0.043507934,0.04197236,0.021839277,0.021156799,0.498379116,0.501620884,0.456406757,0.364613547,0.03668316,0.059716772,0.082579765,0.297901382,0.146220781,0.251834158,0.18580447,0.035488824,0.063129159,0.019621225,0.532844225,0.434738099,0.032417676,0.189558096,0.810441904,NA,NA,0.80105784,0.19894216,0.034976966,0.965023034,48107
"Culberson County, Texas",0.205711736,0.033467202,0.055332441,0.108879964,0.058009817,0.016956716,0.060240964,0.052208835,0.078982597,0.088799643,0.050423918,0.053101294,0.043730477,0.030789826,0.031682285,0.031682285,0.549308344,0.450691656,0.485497546,0.266398929,0.08389112,0.070950469,0.093261937,0.352074967,0.124944221,0.290049085,0.120481928,0.046854083,0.052655065,0.012940651,0.523427041,0.442213298,0.034359661,0.246318608,0.753681392,NA,NA,0.751450245,0.248549755,0.063810799,0.936189201,48109
"Dallam County, Texas",0.274609968,0.040314787,0.080491509,0.084771504,0.073036035,0.048184454,0.045699296,0.074278614,0.067513461,0.062681209,0.044732846,0.035206406,0.023056744,0.020985779,0.014220627,0.010216761,0.523954163,0.476045837,0.493856137,0.366422753,0.039210272,0.02926964,0.071241198,0.373602099,0.147728842,0.209719729,0.16581527,0.016153528,0.066408947,0.020571586,0.460306503,0.512909016,0.026784482,0.113765014,0.886234986,NA,NA,0.698191357,0.301808643,0.046113489,0.953886511,48111
"Dallas County, Texas",0.223696643,0.042205221,0.096681992,0.083890446,0.079078248,0.071362184,0.067545907,0.064264318,0.062543108,0.057869318,0.048876651,0.036752016,0.025149697,0.017127048,0.011426795,0.011530408,0.493021598,0.506978402,0.511564817,0.321148386,0.050379811,0.035105422,0.081801564,0.298456787,0.11960556,0.175718485,0.158877919,0.040362614,0.134728395,0.072250239,0.460316669,0.511148046,0.028535286,0.160512141,0.839487859,5.72E-05,0.999942781,0.760139754,0.239860246,0.036295037,0.963704963,48113
"Dawson County, Texas",0.205106449,0.038954027,0.117479173,0.094261031,0.072122802,0.064409133,0.061323666,0.048056156,0.054767047,0.054612774,0.046359148,0.044122185,0.031240358,0.022832459,0.024220919,0.020132675,0.558083925,0.441916075,0.487118173,0.321968528,0.059472385,0.052452947,0.078987967,0.300370256,0.165303919,0.275455106,0.147948164,0.030160444,0.061863622,0.018898488,0.597500771,0.37966677,0.022832459,0.233569886,0.766430114,NA,NA,0.763113237,0.236886763,0.032705955,0.967294045,48115
"Deaf Smith County, Texas",0.263929308,0.050161384,0.098576644,0.06640563,0.059103656,0.067252236,0.055188105,0.055717234,0.054076935,0.058204138,0.048838563,0.039102598,0.02857294,0.021218054,0.017672893,0.015979681,0.503042489,0.496957511,0.474998677,0.367850151,0.049685169,0.04360019,0.063865813,0.363511297,0.12651463,0.233821895,0.166305096,0.037409387,0.0543415,0.018096196,0.503307053,0.471188952,0.025503995,0.163500714,0.836499286,NA,NA,0.740409545,0.259590455,0.031271496,0.968728504,48117
"Delta County, Texas",0.18696069,0.046979866,0.082454458,0.048897411,0.050047939,0.050814957,0.052924257,0.060594439,0.063470757,0.076701822,0.080345158,0.065580058,0.051965484,0.035858102,0.020325983,0.026078619,0.484563758,0.515436242,0.387535954,0.444295302,0.039117929,0.054266539,0.074784276,0.226653883,0.124448706,0.253691275,0.200958773,0.048705657,0.092425695,0.053116012,0.562991371,0.411505273,0.025503356,0.214189837,0.785810163,NA,NA,0.826845638,0.173154362,0.084372004,0.915627996,48119
"Denton County, Texas",0.210348344,0.043758294,0.093905312,0.074034102,0.075281861,0.076439166,0.078472505,0.076207458,0.069465595,0.061457387,0.045635508,0.036488581,0.025872099,0.015436524,0.009560781,0.007636482,0.4920903,0.5079097,0.45182003,0.409650243,0.031097321,0.028393638,0.079038767,0.234880992,0.078442767,0.142295306,0.189951762,0.054250868,0.205072319,0.095105985,0.419139158,0.556208003,0.024652839,0.092384954,0.907615046,NA,NA,0.870524269,0.129475731,0.050878078,0.949121922,48121
"DeWitt County, Texas",0.186640568,0.039686812,0.061561047,0.059750428,0.059946171,0.080645951,0.058282359,0.052410081,0.069341816,0.069097137,0.070320529,0.064301444,0.038512356,0.041693173,0.021580621,0.026229508,0.517592366,0.482407634,0.373623685,0.407242476,0.062148275,0.062980181,0.094005383,0.249816491,0.124492293,0.304966968,0.183900171,0.043944213,0.067335454,0.025544409,0.565206753,0.40831906,0.026474186,0.183753364,0.816246636,NA,NA,0.817763641,0.182236359,0.06175679,0.93824321,48123
"Dickens County, Texas",0.173736462,0.042870036,0.060018051,0.030685921,0.059566787,0.060018051,0.085740072,0.039711191,0.071299639,0.057761733,0.087093863,0.059566787,0.064981949,0.051895307,0.040162455,0.014891697,0.515794224,0.484205776,0.33032491,0.393501805,0.084837545,0.0816787,0.10965704,0.207129964,0.163357401,0.263537906,0.194494585,0.04467509,0.078519856,0.048285199,0.601083032,0.338447653,0.060469314,0.183212996,0.816787004,NA,NA,0.783393502,0.216606498,0.063628159,0.936371841,48125
"Dimmit County, Texas",0.257150896,0.042483354,0.08759261,0.06161493,0.064428397,0.083935103,0.052705618,0.023164213,0.063396793,0.040795273,0.060114414,0.0527994,0.034136735,0.031604614,0.016693238,0.027384413,0.486354684,0.513645316,0.509518897,0.269623933,0.057769858,0.064615962,0.09847135,0.414329926,0.132889431,0.224327112,0.117321579,0.024477164,0.062552753,0.024102035,0.589515146,0.338084967,0.072399887,0.267279377,0.732720623,NA,NA,0.793866642,0.206133358,0.035355904,0.964644096,48127
"Donley County, Texas",0.177443165,0.025095955,0.13108946,0.050782403,0.045467966,0.048420431,0.046648952,0.046058459,0.062592265,0.066725716,0.066725716,0.079421317,0.046648952,0.054030115,0.030705639,0.02214349,0.482432831,0.517567169,0.404487747,0.373486862,0.047239445,0.068792442,0.105993505,0.211396516,0.076764098,0.247416593,0.285798642,0.046353705,0.094183643,0.038086802,0.534691467,0.453498671,0.011809861,0.127251255,0.872748745,NA,NA,0.80336581,0.19663419,0.082669029,0.917330971,48129
"Duval County, Texas",0.223513871,0.037340379,0.100308234,0.070981946,0.055217966,0.0556583,0.058564509,0.056891237,0.0556583,0.079524439,0.028005284,0.051343021,0.04561867,0.035402906,0.027036548,0.01893439,0.507089388,0.492910612,0.498899163,0.286481726,0.053720828,0.064376926,0.096521356,0.328313518,0.167679436,0.242095993,0.16125055,0.041479524,0.035843241,0.023337737,0.590929106,0.366270365,0.042800528,0.237780713,0.762219287,NA,NA,0.79682959,0.20317041,0.044826068,0.955173932,48131
"Eastland County, Texas",0.17164751,0.033114395,0.108155446,0.051833607,0.044882321,0.064805692,0.047509579,0.044499179,0.065353038,0.073782157,0.069622332,0.051559934,0.069677066,0.039846743,0.027695676,0.036015326,0.506020799,0.493979201,0.404652436,0.345320197,0.045210728,0.073727422,0.131089217,0.208812261,0.125396825,0.272906404,0.236343733,0.059551177,0.060591133,0.036398467,0.602955665,0.375971538,0.021072797,0.189490969,0.810509031,NA,NA,0.786316366,0.213683634,0.065900383,0.934099617,48133
"Ector County, Texas",0.256198608,0.044378623,0.107488853,0.086761567,0.078267295,0.069956171,0.05514014,0.053788635,0.054268608,0.052752902,0.046450089,0.031305655,0.023348196,0.01473393,0.013451895,0.011708833,0.506808048,0.493191952,0.490375264,0.328377815,0.048951005,0.043576562,0.088719354,0.310801935,0.153566331,0.218179636,0.176188251,0.04312185,0.072836013,0.025305983,0.486036554,0.478887471,0.035075975,0.123056422,0.876943578,NA,NA,0.785893825,0.214106175,0.039591517,0.960408483,48135
"Edwards County, Texas",0.153284672,0.015571776,0.103649635,0.032603406,0.035523114,0.055961071,0.023357664,0.112408759,0.066180049,0.059367397,0.065206813,0.097323601,0.065206813,0.066180049,0.040389294,0.007785888,0.516788321,0.483211679,0.395620438,0.397080292,0.036009732,0.090510949,0.080778589,0.284671533,0.097323601,0.268613139,0.128467153,0.069586375,0.135279805,0.016058394,0.534793187,0.460340633,0.00486618,0.073479319,0.926520681,NA,NA,0.758150852,0.241849148,0.110948905,0.889051095,48137
"El Paso County, Texas",0.230619086,0.046911971,0.115539352,0.078300826,0.068972392,0.060325624,0.064784505,0.058682941,0.057375718,0.055415482,0.046718574,0.036518658,0.028635928,0.021637812,0.014886815,0.014674317,0.491470225,0.508529775,0.500536021,0.321891855,0.054472372,0.042709758,0.080389994,0.314399501,0.113662682,0.179556237,0.193326839,0.05436851,0.099181762,0.045504468,0.51629193,0.452828972,0.030879098,0.204955745,0.795044255,NA,NA,0.761931537,0.238068463,0.057502262,0.942497738,48141
"Ellis County, Texas",0.221146898,0.048419195,0.09034696,0.062740615,0.064209479,0.066874756,0.065038676,0.068296237,0.067567728,0.067028749,0.054916547,0.046115211,0.030526303,0.023750577,0.012668949,0.01035312,0.492685296,0.507314704,0.431348393,0.430140134,0.029981402,0.034784823,0.073745247,0.264887051,0.111562563,0.209455217,0.201832526,0.059175067,0.108447151,0.044640425,0.47883178,0.502049302,0.019118919,0.08696502,0.91303498,NA,NA,0.811576778,0.188423222,0.060720928,0.939279072,48139
"Erath County, Texas",0.177329926,0.033460296,0.218866014,0.070078588,0.051781496,0.057060894,0.043561063,0.048936888,0.055373415,0.055445735,0.050262765,0.047731546,0.032399595,0.020201533,0.018658695,0.01885155,0.487343908,0.512656092,0.490550118,0.365242756,0.029699629,0.035075454,0.079432043,0.210838436,0.09105154,0.179306687,0.293500796,0.045610144,0.121546695,0.058145702,0.482353792,0.504315125,0.013331083,0.22614628,0.77385372,NA,NA,0.791933851,0.208066149,0.055397522,0.944602478,48143
"Falls County, Texas",0.18047286,0.032082779,0.091739407,0.072258512,0.070293081,0.066304411,0.044337823,0.073472455,0.066477831,0.07156483,0.058558298,0.057170935,0.035319961,0.030001734,0.022255622,0.027689462,0.473379964,0.526620036,0.464997977,0.304063819,0.072027285,0.066420024,0.092490895,0.252442338,0.14278282,0.300075149,0.163651078,0.048268686,0.07538008,0.01739985,0.632926759,0.345048847,0.022024394,0.235793977,0.764206023,NA,NA,0.794496792,0.205503208,0.072778773,0.927221227,48145
